Temperature;Humidity;R_450;R_550;R_650;R_720;R_750;R_800;Efficiency
28.684660530243136;23.921380447936542;0.2802535439609881;0.15400203734705756;0.6275383696655981;0.6821049101597509;0.20144143930140804;0.5301537028727772;15.197039306180008
23.803049874792027;38.91742026983662;0.3007733290722384;0.514960795504476;0.5622456402008678;0.8380830056751662;0.7932765508764028;0.6308997766138397;24.59568024271242
17.440764696895577;52.36947754252023;0.7804928462729103;0.24349174560976838;0.7928812363022678;0.7097696466513417;0.5748602035314384;0.7271774804044716;24.6960150216079
24.903538202225405;67.44338989033781;0.5489782306260199;0.8765412363277953;0.33155161729559035;0.5733735751139204;0.20168839269361918;0.4158458263026049;14.02414030680335
15.687770422304368;39.12515017592419;0.5187127290994932;0.19064280378197138;0.4741449699879017;0.25361869530907566;0.4420334842877697;0.6168375552772768;10.614673333748357
33.186408041575646;57.55348258622055;0.19181509749537398;0.422880801889273;0.5955119754932016;0.6333485215140104;0.22868823478807832;0.2204887624548153;20.575949263080688
20.17559963200034;73.15866489417124;0.788111754679548;0.690307987867685;0.42895238069559294;0.5987036527679257;0.6602783110932556;0.8461184804339829;16.764797539725155
28.25044568707964;56.951791290938274;0.6782514425667869;0.6636435424219562;0.4419891632722144;0.5819753363658132;0.7070945075343598;0.40644704513680285;11.511292659393645
21.23422152178822;33.97756848521803;0.15413468952000128;0.4381829095151458;0.3642277340016675;0.4918286943905926;0.18463721621823917;0.6836171375811507;20.61284228467064
25.401360423556216;21.464046893392283;0.6662680777838149;0.3772193343621746;0.5513854533476289;0.5229252831914205;0.5049118821557155;0.11627286550574212;10.467623636678818
25.934205586865595;72.2059324340558;0.5348305738741169;0.4180899028422965;0.7804596224120929;0.36755402169448326;0.7517000448207337;0.2641497143238456;23.05295035738363
18.69708911051054;21.27616465102323;0.1653802765974226;0.3114210105269114;0.2612227024050503;0.5154501541138425;0.8489304332407972;0.48966603545886245;12.079787936699557
34.39169255529117;72.48210036105196;0.4666405132229252;0.2642663509654398;0.8475464310027532;0.2580447245427826;0.510814293393416;0.8026019741858773;11.909678181200874
30.50265646722229;51.73622804163272;0.48775702970403756;0.48643175804711203;0.6512701229985838;0.7441395178883015;0.8602233788891257;0.5218041199605418;12.635084469528767
33.78997883128378;76.34406191077377;0.23261963213062062;0.3148270048540859;0.7586185701440241;0.24862156375896627;0.5285511763648238;0.8438963858351033;24.403995377380998
32.89654700855297;67.92699414641993;0.8565585176002258;0.3299693319178001;0.5449525541040093;0.16797303191157315;0.41535239567992643;0.4870375172662371;20.39754040380769
26.957999576221702;79.87604663200025;0.7799802971845295;0.6254048507796457;0.7236133611392508;0.4489968210857259;0.7785625028423164;0.49235927738875995;22.020573031954548
33.437484700462335;41.04270892710261;0.6352178698632867;0.8748298653599138;0.11296031787157378;0.6266459516048495;0.4943861683664713;0.19579743080042553;15.964524785991294
16.76985004103839;66.0312973358676;0.4698364488004858;0.5829097604475001;0.7547043398236282;0.4501734599468331;0.4775220084516184;0.7421249953217759;15.044690912574334
18.919657248382904;44.11585481655453;0.4294124332676068;0.16158357365197304;0.13211108726829324;0.3214033055610469;0.49224999152786264;0.29757232997365;13.51726010174755
15.90454577821076;48.79253721823453;0.6207787737207633;0.1604668910832536;0.81193070109029;0.5465369471123526;0.7774280014957963;0.819689991497852;17.209720424686132
21.506606615265287;57.65032779310221;0.5363454955255244;0.8611385766764528;0.8935701977909146;0.37760186832975995;0.7655532333504417;0.828659376264317;18.277431003012527
22.77354579378964;72.42062685118032;0.14981848470550851;0.3378326322458669;0.3352539697414223;0.8462941521013064;0.42281599395216896;0.8546480894993198;19.47662265479133
20.426980635477918;79.04500815195772;0.5100021190162654;0.17365358886598037;0.26825484502863495;0.8381161116828577;0.36663988789642;0.5161843912824721;13.856777559980419
31.57475018303859;66.0964048318711;0.7451228937862716;0.5792356697203053;0.7122906910864326;0.5018974559776764;0.4935424192313035;0.6416750278269154;24.22981121354486
22.135066533871786;45.066006930040025;0.4673919020775664;0.5989190226322129;0.30242107273620256;0.36230719521460686;0.5582180077896872;0.7228127040493308;12.546377473107038
20.618690193747614;45.281420136624206;0.14156526204341474;0.6188038560949505;0.7924499065377628;0.6897059311653113;0.29066976850239756;0.2048116949203725;24.484797621496185
25.853921663164968;64.25493809533349;0.7290225595072265;0.31392162228603304;0.18227407372598137;0.1293703547864533;0.7351640677724726;0.5807657559979978;10.222841837612556
17.818484499495252;34.32662874609814;0.2610910257087795;0.11208854737158003;0.2007641571034866;0.479815204834921;0.4891862125859383;0.12743832104264935;17.216885377252684
31.043939615080795;26.62844678788368;0.306896667910431;0.8720122955635775;0.8833212440804925;0.3690587154162669;0.3672364387359677;0.4980528667109807;15.000517571748443
16.491012873595416;41.27732945844659;0.23176508274583674;0.300714436552882;0.6390711186160037;0.8364287080820437;0.1854567943711925;0.22387414529618194;16.736851208953762
34.73773873201034;37.2343394992449;0.36417205189719803;0.640821030442038;0.7775097795431622;0.10960242181814604;0.29107612832288554;0.24633834076966776;18.559968684711833
30.444895385933147;37.778487227359406;0.705401204550908;0.6653038959029677;0.35946350188121445;0.5422519005746793;0.859424937404787;0.39203805335408126;16.533837370190636
18.974313630683447;34.0164650629946;0.5155086876031499;0.5880059336635886;0.6411869996164835;0.6925308648533008;0.34407974945562125;0.44594973337320243;16.222702754523922
15.110442342472048;22.525591378181712;0.2639050193205701;0.3503259153709186;0.5753934618468778;0.48801439001923297;0.23508743149362826;0.5985379396257499;20.9908512311996
31.309228569096682;21.072436084004828;0.8022640625216327;0.31687700301125266;0.5825200960983576;0.16832242413017734;0.4685382333239946;0.15954273475081254;20.28814412629697
29.137146876952343;79.26334338416189;0.8036654839612234;0.5781346261621625;0.6460259676301773;0.8779691120223218;0.34567019468819893;0.5029534089899558;22.499069230537717
29.580143360819747;45.66638802415174;0.7964627400368055;0.7928765068893532;0.5602873385032788;0.5144083451008784;0.12812740021695534;0.2461001042024809;13.749384718592434
30.425406933718914;43.0595988295809;0.29103696910523147;0.8573869831387165;0.4432498954421328;0.5913489954552091;0.35851617382353385;0.5591801400253935;19.14292764631095
16.480893034681806;60.77883696158419;0.46099147534479046;0.1847246435230061;0.3207381555044375;0.2892878261660059;0.5352868991515749;0.6099236898089468;18.777921780892807
22.169314570885454;33.09523327190385;0.8879917249127001;0.2238628900781759;0.7148650647305617;0.486798468085443;0.5413698976159735;0.5453674052422831;15.546067163090331
17.317381190502594;76.99767103701352;0.7176099810479923;0.8557890070264638;0.281017944002549;0.4433195935666575;0.385247136941511;0.6906364083826462;17.290863128540213
32.26206851751187;67.18070086493313;0.12173393698044786;0.689228182667834;0.6538834449235313;0.159916673601587;0.4578422050020805;0.36848739539272113;14.706732149585932
27.46596253655116;25.364660138735573;0.15216367300839365;0.8063950598638184;0.28666625811946134;0.1849282828379738;0.8724143345878131;0.7120852733065047;12.127665964254778
21.617960497052984;45.0548465470957;0.4711451014498662;0.26210610730827455;0.6002641359635631;0.7699780156950197;0.4018787817842493;0.44621366536655493;13.207018159940993
16.27116700572047;72.74709845372988;0.8273761646892481;0.5700686968875215;0.6976626137032231;0.2918559617652722;0.30658145060798636;0.4873475986580774;11.582704696018016
21.219646434313244;76.68392133748462;0.5309614383621714;0.6609116755339789;0.27497111112523137;0.25596661719890446;0.2947736352534081;0.6184817018088571;20.24604362785186
21.503666440534943;48.044090674992184;0.4982500064274322;0.6440895083575782;0.14795464068904662;0.5039291610001114;0.4662116901633073;0.11468670719937918;19.910910896637272
29.59212356676128;56.80468335264246;0.18437895996530448;0.42652135269335856;0.20477899439533928;0.7149977050900104;0.7076161189735553;0.6231953771361987;24.25909557369809
27.751149427104263;30.02203676552451;0.6254240837794353;0.11231591335304679;0.5847975738168204;0.14955721486319035;0.26479054735077856;0.5948681192576923;20.94517620470862
32.744254851526534;79.4701175682186;0.7576825284801804;0.5663408454434106;0.7795571249805885;0.5614463357106046;0.6674369017126145;0.347877693402624;10.780687581341972
24.444298503238986;33.90030208300661;0.4043360060060499;0.302481231343687;0.1359974569883395;0.1953683542724587;0.11691985867953303;0.16863542791959157;23.263677608934312
17.391884918766035;76.56390644810753;0.720489480740262;0.46020339691431233;0.687321007233317;0.12916884066049478;0.43514638238715686;0.17274835993043292;22.940127444185887
29.2648957444599;58.97879893954211;0.8715813231206493;0.8660648120670539;0.37305491676004177;0.14219516172977392;0.7206920521622295;0.8385789975881829;16.649804811590478
30.21570097233795;56.46420769273155;0.2630131673021513;0.4192282541139478;0.482822695935618;0.7673312865667531;0.37098636461954515;0.6514234569806697;18.787945757918823
26.225543951389923;50.76131066099052;0.5186637049557931;0.7718412853315414;0.8430876398764525;0.19437798690244926;0.5509896811563196;0.20168209101659232;24.641174987087783
30.41934359909122;33.84018870306552;0.32971036646766044;0.2508324845994009;0.3655772037886764;0.13612109152983357;0.26398338626072865;0.3853785354471251;17.984565457722493
24.875911927287817;30.591681920330494;0.7342835352270715;0.6379683984200231;0.47226954715158886;0.4503199097143299;0.6935963129009378;0.5739863951212771;23.579827425641348
25.45465658763988;33.22917254421052;0.562074692704926;0.8816055635511548;0.1109459318085449;0.7751947775536199;0.1418232826150077;0.768457364072519;11.245581367152797
23.550820367170992;31.18629572865527;0.607665934040243;0.18151448069834944;0.1652789760038707;0.30992670119144156;0.7820341159004003;0.13492874297040683;12.865778030630242
15.508382534881903;66.7750684140052;0.7383313276927153;0.10665595378175362;0.30687327290782723;0.4373700940207331;0.25855710913733454;0.2893065051760071;16.61132415161977
17.157828539866088;41.0075155500038;0.41677637812996393;0.4468662341060915;0.12228179265685953;0.131938026051001;0.7995184253666646;0.811799192236304;18.771352125059572
15.628583713734685;23.470560593803782;0.8320720547256346;0.17410038644109377;0.6051002608386008;0.4592628113079007;0.3820233930404139;0.10733244014705319;22.243417777942003
27.72820822527561;78.14615780844868;0.526423093796912;0.6987074797409851;0.44111868544129806;0.562090464509707;0.6781468595795893;0.26111928223510994;24.8239317271478
21.287119621526536;73.02715309780554;0.22636385826827843;0.8316389310788471;0.5385161621824176;0.5567256430017159;0.3553802382289508;0.8672193407783728;15.832772447111747
25.171413823294056;75.66513699171279;0.656719294535042;0.4472167781670071;0.23971774871706364;0.3659413537394921;0.8247293369877181;0.5907214772177369;10.711234542101273
33.15132947852186;79.69446935878611;0.7346090803506036;0.30696931372435277;0.33674562354929294;0.3524265445305085;0.2013097004146995;0.30933709331000514;22.01757254942987
19.9858445829775;30.433714953169236;0.3534093416540214;0.4475226552052879;0.6310595798821801;0.18529889514927833;0.24281583141807897;0.1535928755166781;19.06571078624212
23.207658460712594;43.77452113415953;0.7857434055990024;0.6787582542800008;0.8722421789043199;0.3934386565170147;0.49442410012704185;0.12255307235777774;12.978142883023025
30.111022770860973;65.49430854224548;0.8249146038126132;0.10724332926429679;0.14033341888176737;0.17959573509837173;0.1655507512305169;0.2957960637095418;17.422426849321305
19.57596330983245;61.761237083227535;0.32152358990224716;0.5715631915877578;0.8123074566842129;0.7132767557696413;0.25678414776140956;0.8051886556711284;21.134653683005865
16.53959819657586;29.233754380391304;0.8868171781721776;0.5906333479099033;0.5615049610489667;0.8730194381985487;0.8550131057696115;0.43273092343800756;21.556176806029654
20.79502905827536;68.94998749943707;0.21256922243900675;0.6101505975167484;0.551135653404499;0.8760595653333655;0.8811917289183098;0.6762666953327944;17.49427617998143
18.22442574508009;33.46643431019964;0.261612534721992;0.2936176639847018;0.5002228281662083;0.7920568795003151;0.4010074634643376;0.8346280283039662;14.578217951932887
33.59395304685146;33.42905688935738;0.24737987139042092;0.6712421787025014;0.15551526872334673;0.5806337194716953;0.8386288168111485;0.42643236928225325;24.606138730577403
31.16240759128834;52.218465373604815;0.8151917680062963;0.1731131890654211;0.17190148138892852;0.6606925577951039;0.5358597405387454;0.25302189682991766;19.950439164347394
27.66807513020847;55.576396090502186;0.6234340418599695;0.25941626917344063;0.5807296045272689;0.3281646421443313;0.31579397269901366;0.5136943446855357;16.12356279019448
32.429211803754356;54.80517247026867;0.2216834265778183;0.8019760373235856;0.3727668571484467;0.6046163361380965;0.6619189768644789;0.8264669496478836;14.206948363069786
31.07344153798229;25.489210243865294;0.45225873469467925;0.6909785205812531;0.8338144532621445;0.464519639551902;0.6271214452598858;0.7434995313101606;20.966544745053433
18.731401177720716;72.64765175782281;0.5922384200558416;0.1109964432090762;0.42527242988757785;0.48561387182154603;0.8913002552869868;0.15266387469052303;13.632751683906516
32.85117996979956;35.93600255532236;0.16677126799150666;0.2987010082958402;0.21462516696211287;0.7062212483001263;0.3120378299274267;0.6540582400620655;12.575649834605322
25.786844838313016;27.77089527696825;0.805933094725871;0.27152518639453166;0.6717750668016288;0.3255346844778013;0.6376476021293883;0.557518017967163;17.947508334431056
31.14880310328125;73.32488479213863;0.7428828283532282;0.3166450624295781;0.3346827371528079;0.354431689355616;0.14161900402355754;0.8259705410771404;14.349810889662127
32.92182599846986;77.3390898937852;0.5041654188613106;0.29804781622390913;0.5203762458847145;0.8397134329029093;0.19091683095737555;0.1979851334802378;19.433577173854225
21.360069499437277;71.72765703592704;0.8737012922073364;0.1500210365942766;0.6582662284041361;0.1449794358807778;0.10313469996087461;0.5272288905637253;11.769080123113502
17.201038490553536;68.57096448349269;0.43420878342007974;0.46715241327745627;0.8202112889616563;0.48850743873067237;0.8995685448477385;0.8035701548095139;19.824116568509822
19.558703250838832;59.3145188383413;0.8872882552291983;0.6861867798289321;0.7337529558413409;0.8302406403262894;0.7418189577179822;0.4280190293933944;14.249447919965533
23.542155772525128;53.05144223654836;0.6343359990429016;0.5853853797739491;0.6410888542981793;0.5882904062545257;0.7293784117868326;0.48559593418629365;10.003644016517692
31.36029531844986;25.21920559468461;0.6077370186031532;0.6382973348784639;0.6437065459161149;0.5371256593697057;0.5077808602305438;0.15636854213356666;11.904040865112645
32.21461166512687;44.50719278424192;0.232763916236628;0.16491934282899134;0.8567397152256693;0.2997953433834842;0.34005366632435197;0.32251491235912866;24.00423066752641
15.139042610623815;42.36131102073884;0.8055422066437152;0.8611925681414297;0.33665927799722883;0.37462039125155866;0.22101142757014075;0.35960531933515794;23.01031958673037
25.214946051551316;35.585227025619574;0.4419917503364922;0.7707934670744199;0.10088967535694993;0.7816387326437544;0.32773979107717094;0.8560979589959096;13.504135480543553
23.348220062975578;63.4052068213151;0.22978672462598349;0.7440722547965302;0.3175636475185589;0.5473745054147665;0.4007769775433113;0.32613388843292723;21.675578568182367
19.442156209414605;49.75254410472625;0.11008601598060724;0.7583870440334141;0.27431310370139517;0.5117937550054239;0.7050480775842353;0.46869498821572164;19.128573897609613
17.397307346673657;24.862772954458876;0.5478045469107061;0.8461684065062091;0.6294676680911986;0.17966377083202315;0.5317294311225219;0.6370435388514238;24.563570671748042
21.75230342807256;33.21099211698868;0.5219196976981411;0.5354031728909582;0.6069692798124232;0.1128225251640985;0.16198690124438617;0.22974669792630192;15.604084893010887
33.858194078250385;60.995525819575754;0.6754828978953269;0.26022561429410074;0.5747691061637791;0.8709481509496393;0.1144232071671298;0.4891539097134996;20.221909187757568
21.464058640415104;24.56785156941801;0.8122064424142418;0.593426886282033;0.11299475456756297;0.40158893382947336;0.18186574362725053;0.6908312315807261;10.95303583635878
25.37581243486732;71.07241484292612;0.1635252677144236;0.6943051949343512;0.683022443560518;0.5825704496796035;0.42839897095790347;0.7934841704216529;15.94371020224609
29.060379177903556;49.70879162083846;0.6851971922722899;0.6903339146832204;0.3588243299883932;0.16377205854982801;0.8465543336392146;0.6010074197299413;24.457264917822705
22.27259204758588;48.83519463959888;0.2499295552780658;0.5171592193335041;0.6320447912053049;0.6464914285784372;0.6099219849673773;0.6352428122535583;18.084713116751807
34.435641654419214;55.544467079571056;0.7865416425257312;0.15476697546686247;0.5452627428017227;0.8460533669647687;0.7414607199004121;0.20102677806765518;14.318192550022669
34.24894589884222;69.48085795550895;0.7552508110893249;0.3968903507441023;0.37418474034232574;0.5605322023979358;0.47309967560363886;0.8566211977970778;11.804064446929104
20.035645916507285;40.86855247413158;0.5326350039884356;0.8366132867706859;0.2076610136832862;0.20089225790032847;0.3893328665560343;0.2060592619875859;20.552925102722956
24.94497011784771;60.68096915354381;0.6681942388986493;0.5675591278059409;0.17553511812838477;0.5653772219787814;0.1867202981732982;0.7197383497454387;19.672840651445902
21.017566196335395;53.94391783974746;0.3514800905469987;0.5306655546045708;0.7652146664897789;0.7130777704837219;0.8007464177489639;0.31185305742265507;15.60908070405662
20.696809887549353;36.02169621016528;0.47693431914625173;0.3150828115057548;0.8347180336652464;0.42513322925921493;0.7265280232223222;0.8468745149610013;24.264120277987516
15.737738947090655;72.71779918130949;0.7573095181683773;0.39475913593326317;0.6198304374114396;0.8038701983531743;0.2344944780781801;0.6759676314955836;10.333042194817756
27.191286679597937;67.8455612964157;0.46741215773857114;0.8162768713225355;0.1827472918883867;0.6189463626858915;0.5098084511010085;0.7030509703826952;14.555857774477387
25.05358046457723;59.50711007950553;0.3862386122603535;0.6331704380214686;0.4216217735105926;0.819399134631362;0.4898998463369959;0.27524733844790666;23.81604229449372
16.029575024999787;71.03490374565452;0.49536995780023996;0.7299096214018663;0.6831513600841258;0.5988042489978698;0.6000732421492229;0.4544319813081287;14.814031574791606
20.57292928473223;72.03765205758813;0.7625994019497747;0.46347633845412417;0.7238567072080545;0.2050303776038594;0.856949515193009;0.5942505556714291;13.783792507827556
33.165317719333075;62.501778602902085;0.36816643789669823;0.6041977755649264;0.19457489783287088;0.3477533688841513;0.5638171534099837;0.7159788945652807;18.01330614896871
19.79123781333945;70.22079970182033;0.23900927450859505;0.29870688699456605;0.10002457507630594;0.26143595860196556;0.5321738134228949;0.18316750072991167;22.35702624880807
17.897897441824462;61.848287700157016;0.6696112162646246;0.664368664226789;0.669709636704484;0.8270611981734899;0.14025834634773116;0.8698922531636227;11.547201413175415
24.78905520555126;60.80844630561803;0.7607825701664654;0.4420810669626699;0.3852769407889646;0.7083200538299862;0.15032598081441917;0.8121765364436448;24.14531064468604
34.71300908221201;57.116682692911056;0.1805099828188267;0.45403641185179644;0.3035850652946082;0.6411186951280048;0.24987743306143112;0.31627887239646746;21.926093217717458
19.84110543023001;65.16299837345846;0.2918992902047558;0.6194578596615054;0.11031797583162035;0.34077305570529737;0.12597661735339863;0.7582081944258656;12.71875383327328
28.442710948117572;29.516306317584423;0.21357759180879513;0.8490244971751414;0.5322395254091997;0.24723581764017083;0.6946823164560099;0.5146591384318587;20.680119417972442
30.23239230657435;72.85224555193571;0.3783531292657333;0.15120507728689675;0.7809205883407854;0.7051608703911295;0.6786642431951705;0.469445185249615;15.774380839563356
19.752750879847994;72.31061166471392;0.4602807831243302;0.7597945898776061;0.8661053170180704;0.47932635670326373;0.20884498754531436;0.3515472846491243;16.03442017114478
29.56432697223719;21.75483698207355;0.6990610695706452;0.3339064883297545;0.5525959604906314;0.2806316417205033;0.7688631206362248;0.564774869305274;21.749351386582994
22.355662654385064;69.54900503388576;0.6209180679053393;0.4551355636051023;0.5115690621919153;0.5932975825322201;0.2238288278768896;0.6839112941628782;24.441772119710983
27.64611661187159;27.732192048406713;0.596742853982745;0.11753066302000717;0.1680451083913929;0.1322670817107616;0.34094046959788704;0.4287463239702066;11.89983809270791
27.670594215217896;40.10713125554851;0.3818999572877235;0.34083686226745047;0.5390982412340798;0.3609362033026028;0.299181519329092;0.6033753544066337;16.30945355318229
25.71549368149517;64.61049537749646;0.773158042467808;0.5021049941041044;0.4039832631723157;0.47484559567290774;0.39784567885843825;0.659450336924243;17.214124121264554
16.805795401088165;29.645593762898493;0.47702973391853165;0.14494086187795122;0.5857082247068616;0.21836666728752469;0.3037310127119695;0.6688974536122287;15.644677254324964
31.70604991178476;69.07802144714373;0.8832839504121236;0.4928765835065322;0.4109810783012374;0.8877235820726717;0.4911607411507617;0.1415728785049442;15.447836855743375
21.415601299434716;69.92805067746451;0.6073137106365895;0.8416885030867419;0.2922392987602934;0.2672778916716914;0.4259263050837484;0.7877982445480536;10.784030013423948
18.730370207997083;50.44806402565017;0.2010117932516022;0.1843145744862442;0.1759722201827012;0.20428250403461246;0.8892555926234612;0.4666026518120384;20.283079308439348
15.815502831095278;20.383152303010014;0.6409420496603472;0.7115525824604035;0.35193475567111665;0.2628278991095171;0.14474108010258055;0.30993286535697157;16.54321625680068
26.817858863764837;37.22228799049476;0.3600832123453592;0.42773684270079415;0.17731586743020183;0.7152489065277794;0.21374510110988132;0.29341160598374527;12.921907039658901
28.55128723684565;57.01561510254453;0.6490617573488779;0.6241389716194704;0.24151756065918717;0.44040452741747427;0.142260715126882;0.4864112902751604;22.240502534531025
15.331756578557123;78.87117068164541;0.1557129185299246;0.3081892783881835;0.8898689268636367;0.5523327518020305;0.6006729559859006;0.8094652315751674;22.03841122227442
25.24186116598562;57.908811621000105;0.23990514974076751;0.22759381003308665;0.45528284552529497;0.1168073255890886;0.14360742193097567;0.4026780653461176;17.29587442133341
19.529915503958758;35.588214863849586;0.7845898071246291;0.22837009141698117;0.5254974132040132;0.12754504685865165;0.7691517899008987;0.6997805974268346;14.476759917216409
27.903455808188998;58.040342185976684;0.28174364561881193;0.15639355651451572;0.7988948229897723;0.456660439861613;0.5095509045455423;0.1774549847897749;19.571390886946787
18.487328580099827;52.39912278295133;0.769632900194352;0.24851736392099444;0.8964551203925503;0.7533241945612988;0.521606099665227;0.48084536172084946;14.322282036661047
28.81875476204932;66.79072370906862;0.3234208707635283;0.6313755079911746;0.5661715594757453;0.8081911029660522;0.5492756061697553;0.8933489123141886;13.54011895485568
22.734706926010748;26.418838329617504;0.6143055280469661;0.8053524894748064;0.7499790568353374;0.16936525407651218;0.2366509650449686;0.7163502422338696;20.9577198103949
33.73459977473469;65.66167415012168;0.6553204588078648;0.7513005484729295;0.36155281946934026;0.5306904816808182;0.2581522424915901;0.2684227907524904;10.604878595814261
