Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10
97.87135358,9.932795409,0.314601036,0.04894093,0.154159096,-1.634512015,1.144410852,1,-16.01178682,19.97851829,191.0843018
97.84975045,9.931633043,0.312916866,0.048943714,0.155479199,-1.630784143,1.343970668,1,-15.97450809,20.56297218,191.7622434
97.82794223,9.930460745,0.311702004,0.048946522,0.156799074,-1.627087997,0.978167999,1,-15.93754664,20.18313967,191.3209195
97.8059292,9.929278516,0.310956322,0.048949355,0.158118719,-1.623423043,1.120221067,1,-15.9008971,20.27383129,191.5386724
97.78371164,9.928086359,0.310679695,0.048952211,0.159438132,-1.619788758,0.70622292,1,-15.86455425,19.67063184,190.8639538
97.76128978,9.926884273,0.325997001,0.048955092,0.160757313,-1.616184634,0.721802405,1,-15.82851301,20.01050925,191.583034
97.73866389,9.92567226,0.326783119,0.048957997,0.162076257,-1.612610174,1.260117354,1,-15.7927684,19.92402787,191.2691564
97.71583422,9.924450321,0.328037934,0.048960926,0.163394965,-1.609064893,1.340965616,1,-15.7573156,20.31206188,191.694602
97.69280102,9.923218458,0.329761333,0.048963879,0.164713433,-1.605548319,1.024991349,1,-15.72214986,20.27670205,191.9945724
97.66956455,9.921976672,0.316328206,0.048966856,0.166031659,-1.602059991,0.798786064,1,-15.68726658,20.32889469,191.5200271
97.64612506,9.920724964,0.318863447,0.048969858,0.167349643,-1.598599459,0.755705194,1,-15.65266126,20.14630698,191.231014
97.62248277,9.919463335,0.321866952,0.048972884,0.168667382,-1.595166283,1.357523127,1,-15.6183295,20.17657947,190.3733516
97.59863793,9.918191787,0.32533862,0.048975933,0.169984873,-1.591760035,1.282491194,1,-15.58426701,20.05712866,190.7656179
97.57459078,9.916910321,0.329278355,0.048979007,0.171302116,-1.588380294,0.691150148,1,-15.55046961,20.10685172,191.0741984
97.55034154,9.915618937,0.333686062,0.048982105,0.172619108,-1.585026652,1.031245628,1,-15.51693319,20.2209377,190.5317483
97.52589047,9.914317638,0.322186651,0.048985228,0.173935847,-1.581698709,0.970615303,1,-15.48365375,20.0677107,191.6584032
97.50123778,9.913006425,0.327405033,0.048988374,0.175252331,-1.578396073,0.842935963,1,-15.4506274,20.07307682,191.1617268
97.4763837,9.911685298,0.333091126,0.048991545,0.176568559,-1.575118363,1.166719952,1,-15.4178503,19.57629421,191.3960624
97.45132847,9.91035426,0.339244847,0.04899474,0.177884528,-1.571865206,0.917720403,1,-15.38531873,20.32824304,191.9852315
97.42607232,9.909013312,0.328991119,0.048997959,0.179200236,-1.568636236,0.942738586,1,-15.35302903,20.68991268,191.0948021
97.40061545,9.907662455,0.335954867,0.049001202,0.180515682,-1.565431096,1.16978739,1,-15.32097763,20.12656297,191.2286457
97.3749581,9.90630169,0.34338602,0.04900447,0.181830864,-1.562249437,1.271665359,1,-15.28916104,20.1362057,190.2877545
97.34910047,9.904931018,0.33403451,0.049007762,0.18314578,-1.559090918,0.537883634,1,-15.25757585,20.24951397,190.982208
97.3230428,9.903550442,0.342275272,0.049011078,0.184460427,-1.555955204,1.140422029,1,-15.22621871,19.89809493,190.9784677
97.29678529,9.902159962,0.333483243,0.049014418,0.185774804,-1.552841969,0.844769749,1,-15.19508635,19.93502476,190.2303914
97.27032818,9.90075958,0.342533367,0.049017783,0.187088909,-1.549750892,1.555375128,1,-15.16417558,20.17796989,192.0353988
97.24367165,9.899349297,0.334300588,0.049021171,0.188402741,-1.54668166,0.870128598,1,-15.13348327,20.19381514,190.2014414
97.21681595,9.897929115,0.344159853,0.049024585,0.189716296,-1.543633967,1.034536238,1,-15.10300634,20.09346917,191.5051858
97.18976126,9.896499035,0.336486116,0.049028022,0.191029573,-1.540607512,0.984038797,1,-15.07274179,20.15799376,190.842989
97.1625078,9.895059059,0.34715433,0.049031483,0.192342571,-1.537602002,1.101870871,1,-15.04268669,20.75016664,190.775304
97.13505578,9.893609187,0.340039454,0.049034969,0.193655287,-1.534617149,0.661536118,1,-15.01283815,20.38260867,191.3852812
97.10740542,9.892149422,0.33314145,0.049038479,0.19496772,-1.53165267,0.932410015,1,-14.98319336,20.0964831,191.7369661
97.07955692,9.890679765,0.344960282,0.049042014,0.196279867,-1.528708289,1.066295142,1,-14.95374956,19.98621641,191.1175263
97.05151047,9.889200217,0.338620917,0.049045573,0.197591726,-1.525783736,0.992435686,1,-14.92450403,20.13203618,191.5113127
97.02326628,9.887710779,0.332498329,0.049049156,0.198903297,-1.522878745,1.243037933,1,-14.89545412,20.15658097,191.1086619
96.99482456,9.886211454,0.345467491,0.049052763,0.200214576,-1.519993057,1.016752753,1,-14.86659724,19.55579774,190.3957843
96.96618553,9.884702243,0.339903381,0.049056395,0.201525562,-1.517126416,0.39067429,1,-14.83793083,20.15521498,190.2130433
96.93734936,9.883183147,0.334555982,0.049060051,0.202836252,-1.514278574,0.79799268,1,-14.8094524,20.56585311,190.6724432
96.90831627,9.881654168,0.348675277,0.049063731,0.204146646,-1.511449283,1.147460472,1,-14.7811595,19.67028016,190.7207275
96.87908648,9.880115308,0.343886255,0.049067436,0.205456741,-1.508638306,1.134199765,1,-14.75304973,20.05396602,191.0515367
96.84966014,9.878566567,0.339313907,0.049071165,0.206766535,-1.505845406,1.110691922,1,-14.72512073,20.31423887,191.5907071
96.82003749,9.877007948,0.334958228,0.049074918,0.208076026,-1.503070352,1.459904609,1,-14.69737019,19.53929245,190.8816176
96.7902187,9.875439451,0.350569215,0.049078696,0.209385213,-1.500312917,0.880499314,1,-14.66979584,20.214056,191.5090441
96.76020398,9.873861079,0.346771872,0.049082498,0.210694093,-1.49757288,1.09419494,1,-14.64239547,20.27625802,190.9455954
96.72999356,9.872272834,0.343191201,0.049086325,0.212002664,-1.494850022,0.73906372,1,-14.61516688,20.02048364,190.2550316
96.69958759,9.870674716,0.339827211,0.049090176,0.213310925,-1.492144128,1.11352002,1,-14.58810795,20.36256751,190.6685751
96.66898628,9.869066727,0.336679914,0.049094051,0.214618874,-1.48945499,1.192723665,1,-14.56121656,19.65745788,191.18814
96.63818984,9.86744887,0.333749325,0.049097951,0.215926508,-1.4867824,1.123693001,1,-14.53449067,20.09877704,191.5329992
96.60719843,9.865821144,0.35153546,0.049101875,0.217233827,-1.484126156,0.579309358,1,-14.50792823,20.0188529,191.8098389
96.57601228,9.864183553,0.349163343,0.049105823,0.218540827,-1.48148606,1.088639735,1,-14.48152727,19.92764231,190.4761615
96.54463158,9.862536098,0.347007997,0.049109796,0.219847507,-1.478861916,0.979145123,1,-14.45528583,20.03134564,191.1017596
96.51305653,9.860878781,0.34506945,0.049113794,0.221153865,-1.476253533,1.021586385,1,-14.429202,20.53180139,191.2462705
96.48128729,9.859211602,0.343347734,0.049117816,0.2224599,-1.473660723,1.091042001,1,-14.40327389,19.88197038,191.0830113
96.44932407,9.857534564,0.341842884,0.049121862,0.223765609,-1.4710833,0.899273764,1,-14.37749966,20.53373339,190.4891155
96.41716709,9.855847669,0.340554937,0.049125933,0.22507099,-1.468521083,0.756104302,1,-14.3518775,20.34442413,191.3454318
96.38481651,9.854150918,0.339483935,0.049130028,0.226376041,-1.465973894,0.809326925,1,-14.32640561,20.11723933,191.5283801
96.35227253,9.852444313,0.338629922,0.049134147,0.227680762,-1.463441557,0.606755678,1,-14.30108224,20.21943851,190.6091767
96.31953534,9.850727855,0.337992947,0.049138292,0.228985148,-1.460923901,1.244163156,1,-14.27590568,19.91375647,190.6863279
96.28660515,9.849001547,0.33757306,0.04914246,0.2302892,-1.458420756,1.140867519,1,-14.25087423,19.75875571,190.8996288
96.25348212,9.847265389,0.337370316,0.049146653,0.231592914,-1.455931956,0.888754425,1,-14.22598622,20.2504948,191.2532357
96.22016647,9.845519384,0.337384772,0.049150871,0.23289629,-1.453457337,0.861736548,1,-14.20124003,20.08321604,192.0675063
96.18665838,9.843763534,0.337616491,0.049155113,0.234199324,-1.450996738,0.717041824,1,-14.17663405,20.29138499,190.6951555
96.15295805,9.84199784,0.338065536,0.04915938,0.235502016,-1.448550002,1.173474985,1,-14.15216669,20.48667426,190.8805872
96.11906566,9.840222304,0.338731974,0.049163671,0.236804362,-1.446116973,1.206938066,1,-14.1278364,20.12549447,190.0567499
96.08498142,9.838436928,0.339615877,0.049167987,0.238106362,-1.443697499,1.407959182,1,-14.10364166,20.39095224,189.9644101
96.05070549,9.836641713,0.340717319,0.049172327,0.239408013,-1.441291429,0.727694107,1,-14.07958096,20.13871485,190.4138027
96.01623809,9.834836662,0.342036376,0.049176692,0.240709314,-1.438898616,0.996682819,1,-14.05565283,20.21205322,190.9765679
95.98157939,9.833021776,0.343573131,0.049181081,0.242010263,-1.436518915,0.639959408,1,-14.03185581,19.97407425,190.4384894
95.94672959,9.831197057,0.322327665,0.049185495,0.243310857,-1.434152181,0.825648389,1,-14.00818848,20.73325126,190.9791655
95.91168888,9.829362506,0.324175068,0.049189934,0.244611095,-1.431798276,1.275623088,1,-13.98464943,20.06640644,190.6644685
95.87645747,9.827518127,0.326240428,0.049194397,0.245910975,-1.42945706,1.214864948,1,-13.96123727,20.01442731,190.5819318
95.84103551,9.825663919,0.328523839,0.049198885,0.247210494,-1.427128398,0.53282328,1,-13.93795064,20.1479583,191.1424073
95.80542321,9.823799886,0.331025398,0.049203397,0.248509652,-1.424812155,1.187914875,1,-13.91478822,20.437527,190.1575898
95.7696208,9.82192603,0.333745205,0.049207934,0.249808446,-1.4225082,0.826301806,1,-13.89174867,20.34668728,190.01289
95.73362841,9.820042351,0.336683363,0.049212496,0.251106875,-1.420216403,0.920929001,1,-13.8688307,19.93854445,191.5779481
95.69744627,9.818148853,0.315964977,0.049217082,0.252404935,-1.417936637,0.787295107,1,-13.84603304,20.12966342,191.1902912
95.66107455,9.816245536,0.319215158,0.049221693,0.253702626,-1.415668776,1.131340795,1,-13.82335442,19.77073166,191.229307
95.62451345,9.814332403,0.322684017,0.049226328,0.254999946,-1.413412695,1.363510554,1,-13.80079362,19.94334546,191.8239601
95.58776316,9.812409455,0.326371671,0.049230989,0.256296893,-1.411168274,0.792519829,1,-13.77834941,19.88069513,190.7504552
95.55082388,9.810476695,0.330278238,0.049235674,0.257593464,-1.408935393,0.677032436,1,-13.7560206,19.81161524,190.9118703
95.51369579,9.808534125,0.30990384,0.049240383,0.258889658,-1.406713933,0.975649935,1,-13.733806,19.6007771,191.0982502
95.47637909,9.806581746,0.314123602,0.049245117,0.260185473,-1.404503778,0.662247419,1,-13.71170445,19.98179014,191.8151595
95.43887398,9.804619561,0.318562652,0.049249876,0.261480908,-1.402304814,0.706372086,1,-13.68971481,20.45324553,189.6587164
95.40118063,9.802647571,0.32322112,0.04925466,0.262775959,-1.400116928,1.325770593,1,-13.66783595,20.19826886,191.0588314
95.36329924,9.800665778,0.303099142,0.049259468,0.264070626,-1.397940009,0.74449749,1,-13.64606675,20.12714324,191.5052267
95.32523002,9.798674185,0.308071854,0.049264301,0.265364906,-1.395773947,0.654210309,1,-13.62440614,20.25447896,192.3242379
95.28697315,9.796672793,0.313264397,0.049269159,0.266658798,-1.393618635,1.264322182,1,-13.60285302,20.36149329,190.5022021
95.24852881,9.794661604,0.318676914,0.049274042,0.267952299,-1.391473966,1.390145931,1,-13.58140633,20.24528462,190.69703
95.20989721,9.792640621,0.29880955,0.049278949,0.269245409,-1.389339837,0.936986161,1,-13.56006504,20.25246624,191.0382435
95.17107854,9.790609845,0.304537456,0.049283881,0.270538124,-1.387216143,1.128761622,1,-13.5388281,20.23279244,190.9559387
95.13207301,9.788569279,0.310485784,0.049288838,0.271830443,-1.385102784,0.674933809,1,-13.51769451,20.01687993,191.2083514
95.09288076,9.786518923,0.316654688,0.049293819,0.273122364,-1.382999659,1.054076686,1,-13.49666326,19.97903561,190.9044059
95.05350206,9.784458782,0.297044327,0.049298826,0.274413885,-1.380906669,1.128470132,1,-13.47573336,20.32077328,191.7976188
95.01393705,9.782388856,0.303529861,0.049303857,0.275705005,-1.378823718,1.216713226,1,-13.45490385,19.87153461,191.9334871
94.97418593,9.780309147,0.310236456,0.049308913,0.276995721,-1.37675071,1.059635683,1,-13.43417376,19.92233354,190.0726538
94.93424892,9.778219658,0.290789277,0.049313994,0.278286032,-1.374687549,1.244133143,1,-13.41354216,20.1489434,190.4390719
94.8941262,9.776120391,0.297813494,0.0493191,0.279575935,-1.372634143,0.975659293,1,-13.3930081,20.39456712,189.9027527
94.85381796,9.774011348,0.30505928,0.04932423,0.280865429,-1.370590401,1.294573079,1,-13.37257068,19.85629598,191.561965
94.81332441,9.771892531,0.285776811,0.049329385,0.282154512,-1.368556231,0.912665669,1,-13.35222898,20.05657968,191.0242408
94.77264574,9.769763942,0.293341264,0.049334566,0.283443182,-1.366531544,0.798243683,1,-13.33198211,20.09587052,190.3503775
94.73178214,9.767625583,0.30112782,0.049339771,0.284731437,-1.364516253,1.170088925,1,-13.3118292,20.19760726,190.9627484
94.69073382,9.765477457,0.282011664,0.049345001,0.286019275,-1.36251027,0.411233926,1,-13.29176937,20.09541458,190.9982373
94.64950096,9.763319565,0.290117983,0.049350256,0.287306695,-1.360513511,1.072612413,1,-13.27180177,20.41470196,190.2652181
94.60808377,9.76115191,0.298446964,0.049355535,0.288593694,-1.358525889,1.048716814,1,-13.25192556,20.213079,190.8639556
94.56648244,9.758974493,0.279498801,0.04936084,0.28988027,-1.356547324,0.867650811,1,-13.2321399,19.44286807,190.9489715
94.52469719,9.756787318,0.288148689,0.04936617,0.291166423,-1.354577731,1.101627611,1,-13.21244397,19.84875865,190.358716
